"Catégorie","Produit","Lieu ","Prix moyen","Disponibilité","Evolution du prix","Zone de disponibilité","Date"
"LES BONS CRENEAUX DE LA PERIODE","CITRON (kg)","YAKRO",500,"Bonne","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","POULET DE CHAIR (kg)","YAKRO",2200,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","PATTES DE POULETS (kg)","YAKRO",,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","HUILE ROUGE (L)","YAKRO",,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","OIGNON BLANC  (kg)","YAKRO",600,"Moyenne","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","OIGNON VIOLET - NIGER-BF (kg)","YAKRO",,"Manque",,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","OIGNON VIOLET - HOLANDE/MAROC (kg)","YAKRO",600,"Moyenne",,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","TOMATE TYPE SALADE  (kg)","YAKRO",500,"stable","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","PIMENT FRAIS (kg)","YAKRO",500,"moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","PIMENT SEC (kg)","YAKRO",,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","GOMBO (kg)","YAKRO",500,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","AUBERGINE N'DROWA  (kg)","YAKRO",500,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","GNANGNAN (kg)","YAKRO",,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","POIVRON (kg)","YAKRO",1500,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","CONCOMBRE (kg)","YAKRO",300,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","COURGETTE (kg)","YAKRO",500,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","HARICOT VERT (kg)","YAKRO",1500,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","CHOU (kg)","YAKRO",600,"stable","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","KPONAN (kg)","MAN",600,"Bonne","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","MANIOC (kg)","MAN",200,"Moyen",,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","PATE DE PLACALI (kg)","MAN",150,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","POMME DE TERRE (kg)","MAN",700,"Moyen","Moyen et hausse",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","BANANE PLANTAIN (kg)","MAN",200,"Bonne","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","AVOCAT (kg)","MAN",500,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","CITRON (kg)","MAN",500,"Bonne","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","POULET DE CHAIR (kg)","MAN",2200,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","PATTES DE POULETS (kg)","MAN",,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","HUILE ROUGE (L)","MAN",1500,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","OIGNON BLANC  (kg)","MAN",700,"Moyenne","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","OIGNON VIOLET - NIGER-BF (kg)","MAN",700,"Manque",,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","OIGNON VIOLET - HOLANDE/MAROC (kg)","MAN",700,"Moyenne",,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","TOMATE TYPE SALADE  (kg)","MAN",600,"stable","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","PIMENT FRAIS (kg)","MAN",400,"moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","PIMENT SEC (kg)","MAN",800,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","GOMBO (kg)","MAN",600,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","AUBERGINE N'DROWA  (kg)","MAN",600,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","GNANGNAN (kg)","MAN",,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","POIVRON (kg)","MAN",1500,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","CONCOMBRE (kg)","MAN",300,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","COURGETTE (kg)","MAN",300,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","HARICOT VERT (kg)","MAN",1500,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","CHOU (kg)","MAN",400,"stable","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","KPONAN (kg)","KORHOGO",600,"Bonne","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","MANIOC (kg)","KORHOGO",,"Moyen",,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","PATE DE PLACALI (kg)","KORHOGO",,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","POMME DE TERRE (kg)","KORHOGO",600,"Moyen","Moyen et hausse",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","BANANE PLANTAIN (kg)","KORHOGO",400,"Bonne","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","AVOCAT (kg)","KORHOGO",500,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","CITRON (kg)","KORHOGO",500,"Bonne","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","POULET DE CHAIR (kg)","KORHOGO",2000,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","PATTES DE POULETS (kg)","KORHOGO",,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","HUILE ROUGE (L)","KORHOGO",,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","OIGNON BLANC  (kg)","KORHOGO",700,"Moyenne","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","OIGNON VIOLET - NIGER-BF (kg)","KORHOGO",,"Manque",,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","OIGNON VIOLET - HOLANDE/MAROC (kg)","KORHOGO",650,"Moyenne",,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","TOMATE TYPE SALADE  (kg)","KORHOGO",700,"stable","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","PIMENT FRAIS (kg)","KORHOGO",600,"moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","PIMENT SEC (kg)","KORHOGO",,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","GOMBO (kg)","KORHOGO",400,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","AUBERGINE N'DROWA  (kg)","KORHOGO",500,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","GNANGNAN (kg)","KORHOGO",,,,,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","POIVRON (kg)","KORHOGO",1500,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","CONCOMBRE (kg)","KORHOGO",300,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","COURGETTE (kg)","KORHOGO",300,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","HARICOT VERT (kg)","KORHOGO",1000,"Moyen","stable",,"2022-12-11"
"LES BONS CRENEAUX DE LA PERIODE","CHOU (kg)","KORHOGO",400,"stable","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","NAVET (kg)","ABIDJAN",900,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","CAROTTE (kg)","ABIDJAN",1200,"stable","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ARACHIDE (400 g.)","ABIDJAN",1000,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE de PISTACHE(400 g.)","ABIDJAN",2000,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ANACARDE(500 g.)","ABIDJAN",2000,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GRAINE DE PALME  (kg)","ABIDJAN",450,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GOMBO SEC EN POUDRE (400g.)","ABIDJAN",700,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATATE DOUCE (kg)","ABIDJAN",350,"hausse","Baisse",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","NAVET (kg)","SAN-PÉDRO",700,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","CAROTTE (kg)","SAN-PÉDRO",1200,"stable","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ARACHIDE (400 g.)","SAN-PÉDRO",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE de PISTACHE(400 g.)","SAN-PÉDRO",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ANACARDE(500 g.)","SAN-PÉDRO",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GRAINE DE PALME  (kg)","SAN-PÉDRO",300,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GOMBO SEC EN POUDRE (400g.)","SAN-PÉDRO",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATATE DOUCE (kg)","SAN-PÉDRO",400,"hausse","Baisse",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","NAVET (kg)","BOUAKÉ",500,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","CAROTTE (kg)","BOUAKÉ",1500,"stable","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ARACHIDE (400 g.)","BOUAKÉ",500,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE de PISTACHE(400 g.)","BOUAKÉ",1000,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ANACARDE(500 g.)","BOUAKÉ",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GRAINE DE PALME  (kg)","BOUAKÉ",400,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GOMBO SEC EN POUDRE (400g.)","BOUAKÉ",500,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATATE DOUCE (kg)","BOUAKÉ",500,"hausse","Baisse",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","NAVET (kg)","YAKRO",500,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","CAROTTE (kg)","YAKRO",1800,"stable","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ARACHIDE (400 g.)","YAKRO",500,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE de PISTACHE(400 g.)","YAKRO",1000,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ANACARDE(500 g.)","YAKRO",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GRAINE DE PALME  (kg)","YAKRO",500,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GOMBO SEC EN POUDRE (400g.)","YAKRO",500,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATATE DOUCE (kg)","YAKRO",500,"hausse","Baisse",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","NAVET (kg)","MAN",800,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","CAROTTE (kg)","MAN",1300,"stable","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ARACHIDE (400 g.)","MAN",1400,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE de PISTACHE(400 g.)","MAN",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ANACARDE(500 g.)","MAN",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GRAINE DE PALME  (kg)","MAN",250,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GOMBO SEC EN POUDRE (400g.)","MAN",700,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATATE DOUCE (kg)","MAN",250,"hausse","Baisse",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","NAVET (kg)","KORHOGO",700,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","CAROTTE (kg)","KORHOGO",1500,"stable","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ARACHIDE (400 g.)","KORHOGO",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE de PISTACHE(400 g.)","KORHOGO",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATE D'ANACARDE(500 g.)","KORHOGO",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GRAINE DE PALME  (kg)","KORHOGO",300,"Moyen","stable",,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","GOMBO SEC EN POUDRE (400g.)","KORHOGO",,,,,"2022-12-11"
"LES AUTRES INDISPENSABLES POUR VOS REPAS","PATATE DOUCE (kg)","KORHOGO",250,"hausse","Baisse",,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF SANS OS (kg)","ABIDJAN",3000,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF AVEC OS (kg)","ABIDJAN",2800,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON SOSSO IMPORTE (kg)","ABIDJAN",2500,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE FRAIS MOYEN (4 unités)","ABIDJAN",250,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE SEC MOYEN(4 unités)","ABIDJAN",500,,,,"2022-12-11"
"VOS PROTEINES","POISSON CHINCHARD IMPORTE (kg)","ABIDJAN",1800,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE IMPORTE (kg)","ABIDJAN",2000,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE D'AQUACULTURE (kg)","ABIDJAN",3250,,,,"2022-12-11"
"VOS PROTEINES","POISSON THON  (kg)","ABIDJAN",850,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAQUEREAU IMPORTE (kg)","ABIDJAN",1500,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MACHOIRON IMPORTE (kg)","ABIDJAN",1750,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE MOUTON (kg)","ABIDJAN",4300,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","KPLO (unité moyen)","ABIDJAN",500,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","PONDEUSES (kg)","ABIDJAN",2500,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","ESCARGOT (LOT DE 4 MOYENS)","ABIDJAN",1000,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE PORC (kg)","ABIDJAN",2000,,,,"2022-12-11"
"VOS PROTEINES","COTES DE PORC (kg","ABIDJAN",1100,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE PORC (kg)","ABIDJAN",900,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE BŒUF (kg)","ABIDJAN",1200,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF SANS OS (kg)","SAN-PÉDRO",3000,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF AVEC OS (kg)","SAN-PÉDRO",2600,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON SOSSO IMPORTE (kg)","SAN-PÉDRO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE FRAIS MOYEN (4 unités)","SAN-PÉDRO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE SEC MOYEN(4 unités)","SAN-PÉDRO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON CHINCHARD IMPORTE (kg)","SAN-PÉDRO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE IMPORTE (kg)","SAN-PÉDRO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE D'AQUACULTURE (kg)","SAN-PÉDRO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON THON  (kg)","SAN-PÉDRO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAQUEREAU IMPORTE (kg)","SAN-PÉDRO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MACHOIRON IMPORTE (kg)","SAN-PÉDRO",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE MOUTON (kg)","SAN-PÉDRO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","KPLO (unité moyen)","SAN-PÉDRO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","PONDEUSES (kg)","SAN-PÉDRO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","ESCARGOT (LOT DE 4 MOYENS)","SAN-PÉDRO",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE PORC (kg)","SAN-PÉDRO",,,,,"2022-12-11"
"VOS PROTEINES","COTES DE PORC (kg","SAN-PÉDRO",,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE PORC (kg)","SAN-PÉDRO",,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE BŒUF (kg)","SAN-PÉDRO",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF SANS OS (kg)","BOUAKÉ",3000,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF AVEC OS (kg)","BOUAKÉ",2500,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON SOSSO IMPORTE (kg)","BOUAKÉ",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE FRAIS MOYEN (4 unités)","BOUAKÉ",,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE SEC MOYEN(4 unités)","BOUAKÉ",,,,,"2022-12-11"
"VOS PROTEINES","POISSON CHINCHARD IMPORTE (kg)","BOUAKÉ",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE IMPORTE (kg)","BOUAKÉ",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE D'AQUACULTURE (kg)","BOUAKÉ",,,,,"2022-12-11"
"VOS PROTEINES","POISSON THON  (kg)","BOUAKÉ",,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAQUEREAU IMPORTE (kg)","BOUAKÉ",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MACHOIRON IMPORTE (kg)","BOUAKÉ",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE MOUTON (kg)","BOUAKÉ",4000,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","KPLO (unité moyen)","BOUAKÉ",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","PONDEUSES (kg)","BOUAKÉ",2700,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","ESCARGOT (LOT DE 4 MOYENS)","BOUAKÉ",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE PORC (kg)","BOUAKÉ",,,,,"2022-12-11"
"VOS PROTEINES","COTES DE PORC (kg","BOUAKÉ",,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE PORC (kg)","BOUAKÉ",,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE BŒUF (kg)","BOUAKÉ",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF SANS OS (kg)","YAKRO",3200,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF AVEC OS (kg)","YAKRO",2700,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON SOSSO IMPORTE (kg)","YAKRO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE FRAIS MOYEN (4 unités)","YAKRO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE SEC MOYEN(4 unités)","YAKRO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON CHINCHARD IMPORTE (kg)","YAKRO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE IMPORTE (kg)","YAKRO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE D'AQUACULTURE (kg)","YAKRO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON THON  (kg)","YAKRO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAQUEREAU IMPORTE (kg)","YAKRO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MACHOIRON IMPORTE (kg)","YAKRO",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE MOUTON (kg)","YAKRO",4000,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","KPLO (unité moyen)","YAKRO",500,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","PONDEUSES (kg)","YAKRO",2700,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","ESCARGOT (LOT DE 4 MOYENS)","YAKRO",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE PORC (kg)","YAKRO",1200,,,,"2022-12-11"
"VOS PROTEINES","COTES DE PORC (kg","YAKRO",1200,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE PORC (kg)","YAKRO",1200,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE BŒUF (kg)","YAKRO",2500,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF SANS OS (kg)","MAN",3000,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF AVEC OS (kg)","MAN",2600,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON SOSSO IMPORTE (kg)","MAN",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE FRAIS MOYEN (4 unités)","MAN",,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE SEC MOYEN(4 unités)","MAN",,,,,"2022-12-11"
"VOS PROTEINES","POISSON CHINCHARD IMPORTE (kg)","MAN",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE IMPORTE (kg)","MAN",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE D'AQUACULTURE (kg)","MAN",,,,,"2022-12-11"
"VOS PROTEINES","POISSON THON  (kg)","MAN",,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAQUEREAU IMPORTE (kg)","MAN",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MACHOIRON IMPORTE (kg)","MAN",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE MOUTON (kg)","MAN",5000,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","KPLO (unité moyen)","MAN",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","PONDEUSES (kg)","MAN",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","ESCARGOT (LOT DE 4 MOYENS)","MAN",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE PORC (kg)","MAN",,,,,"2022-12-11"
"VOS PROTEINES","COTES DE PORC (kg","MAN",,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE PORC (kg)","MAN",,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE BŒUF (kg)","MAN",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF SANS OS (kg)","KORHOGO",2500,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","VIANDE DE BŒUF AVEC OS (kg)","KORHOGO",2000,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON SOSSO IMPORTE (kg)","KORHOGO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE FRAIS MOYEN (4 unités)","KORHOGO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAGNE SEC MOYEN(4 unités)","KORHOGO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON CHINCHARD IMPORTE (kg)","KORHOGO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE IMPORTE (kg)","KORHOGO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON CARPE D'AQUACULTURE (kg)","KORHOGO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON THON  (kg)","KORHOGO",,,,,"2022-12-11"
"VOS PROTEINES","POISSON MAQUEREAU IMPORTE (kg)","KORHOGO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","POISSON MACHOIRON IMPORTE (kg)","KORHOGO",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE MOUTON (kg)","KORHOGO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","KPLO (unité moyen)","KORHOGO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","PONDEUSES (kg)","KORHOGO",,"moyen","stable",,"2022-12-11"
"VOS PROTEINES","ESCARGOT (LOT DE 4 MOYENS)","KORHOGO",,,,,"2022-12-11"
"VOS PROTEINES","VIANDE DE PORC (kg)","KORHOGO",,,,,"2022-12-11"
"VOS PROTEINES","COTES DE PORC (kg","KORHOGO",,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE PORC (kg)","KORHOGO",,,,,"2022-12-11"
"VOS PROTEINES","PATTES DE BŒUF (kg)","KORHOGO",,,,,"2022-12-11"
"VOS FRUITS","ANANAS (kg)","ABIDJAN",350,"moyen","stable",,"2022-12-11"
"VOS FRUITS","ORANGE (kg)","ABIDJAN",200,"moyen","stable",,"2022-12-11"
"VOS FRUITS","NOIX DE COCO (pièce taille moyenne)","ABIDJAN",150,,,,"2022-12-11"
"VOS FRUITS","BANANE DESSERT (kg)","ABIDJAN",350,"Moyen","dents de scie",,"2022-12-11"
"VOS FRUITS","PAPAYE (kg)","ABIDJAN",380,"stable","en baisse",,"2022-12-11"
"VOS FRUITS","ANANAS (kg)","SAN-PÉDRO",500,"moyen","stable",,"2022-12-11"
"VOS FRUITS","ORANGE (kg)","SAN-PÉDRO",200,"moyen","stable",,"2022-12-11"
"VOS FRUITS","NOIX DE COCO (pièce taille moyenne)","SAN-PÉDRO",,,,,"2022-12-11"
